Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF3GH1CA,2019.06,2069.57,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
BDCQ.SF3GH1CA,2019.12,2319.336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
BDCQ.SF3GH1CA,2020.06,2066.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Retail Trade,Current prices,Unadjusted,
BDCQ.SF3GH2CA,2017.09,998.124,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF3GH2CA,2018.03,1102.098,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF3GH2CA,2018.09,1079.577,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF3GH2CA,2019.03,1193.793,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF3GH2CA,2019.09,1144.429,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF3GH2CA,2020.03,1232.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF3GH2CA,2020.09,1146.358,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF3II1CA,2016.09,1442.366,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF3II1CA,2017.03,1389.719,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF3II1CA,2017.09,1480.835,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF3II1CA,2018.03,1450.196,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF3II1CA,2018.09,1535.552,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF3II1CA,2019.03,1539.075,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF3II1CA,2019.09,1582.034,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF3II1CA,2020.03,1477.846,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF3II1CA,2020.09,1513.208,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF3JJ1CA,2016.09,585.659,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF3JJ1CA,2017.03,560.076,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF3JJ1CA,2017.09,602.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF3JJ1CA,2018.03,549.52,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF3JJ1CA,2018.09,583.364,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF3JJ1CA,2019.03,551.998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF3JJ1CA,2019.09,614.985,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF3JJ1CA,2020.03,607.37,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF3JJ1CA,2020.09,620.229,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF3LL1CA,2016.09,414.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF3LL1CA,2017.03,430,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF3LL1CA,2017.09,420.884,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF3LL1CA,2018.03,465.544,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF3LL1CA,2018.09,471.04,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF3LL1CA,2019.03,485.525,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF3LL1CA,2019.09,501.514,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF3LL1CA,2020.03,511.784,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF3LL1CA,2020.09,502.941,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF3MN1CA,2016.09,2777.688,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF3MN1CA,2017.03,2839.823,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF3MN1CA,2017.09,2960.085,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF3MN1CA,2018.03,3101.242,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF3MN1CA,2018.09,3298.364,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF3MN1CA,2019.03,3279.177,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF3MN1CA,2019.09,3437.586,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF3MN1CA,2020.03,3453.535,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF3MN1CA,2020.09,3669.061,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF3MN2CA,2016.09,916.284,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2017.03,997.972,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2017.09,1028.167,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2018.03,1054.875,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2018.09,1082.856,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2019.03,1071.749,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2019.09,1107.799,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2020.03,1098.207,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3MN2CA,2020.09,1074.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2016.09,277.51,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2017.03,271.776,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2017.09,297.711,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2018.03,291.346,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2018.09,319.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2019.03,310.763,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2019.09,350.96,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.03,334.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.09,354.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2016.09,1092.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.03,1125.701,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.09,1203.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.03,1225.851,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.09,1319.114,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.03,1328.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.09,1412.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.03,1409.986,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.09,1548.587,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2016.09,229.148,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.03,226.131,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2017.09,238.498,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.03,233.579,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2018.09,256.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.03,252.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2019.09,258.554,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.03,242.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS1CA,2020.09,225.973,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2016.09,555.555,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.03,572.088,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2017.09,589.218,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.03,600.876,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2018.09,630.25,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.03,625.673,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2019.09,662.181,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.03,659.362,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF3RS2CA,2020.09,702.893,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Other Services,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2016.09,325.7,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.03,237.453,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2017.09,377.929,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.03,382.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2018.09,328.749,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.03,304.67,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2019.09,222.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.03,173.194,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA2CA,2020.09,238.256,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF8AA3CA,2016.09,122.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.03,183.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2017.09,96.841,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.03,250.248,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2018.09,65.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2019.03,240.416,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2019.09,131.574,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2020.03,238.508,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8AA3CA,2020.09,149.236,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF8BB1CA,2016.09,309.56,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2017.03,262.908,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2017.09,227.217,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2018.03,354.777,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2018.09,468.247,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2019.03,327.809,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2019.09,411.266,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2020.03,310.437,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8BB1CA,2020.09,270.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Mining,Current prices,Unadjusted,
BDCQ.SF8CC1CA,2016.09,1201.325,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.03,897.235,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.09,1007.319,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.03,997.046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.09,830.19,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.03,1162.309,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.09,858.164,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.03,1715.188,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.09,745.963,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.09,105.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.03,89.098,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.09,70.743,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.03,50.526,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.09,46.798,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.03,47.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.09,54.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.03,39.374,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.09,69.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.09,159.798,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.03,151.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.09,143.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.03,190.323,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.09,276.655,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.03,103.375,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.09,164.987,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.03,190.923,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.09,229.759,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2016.09,33.131,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.03,23.376,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.09,40.01,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.03,8.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.09,38.846,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.03,8.413,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.09,53.794,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.03,28.332,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.09,61.632,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC5CA,2016.09,633.934,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2017.03,839.825,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
